iteration,total_transactions_amount,transactions_count,gini,min,p10,p25,p50,p75,p90,max,total_wealth,adult_agents,edu_mean,edu_min,edu_p10,edu_p25,edu_p50,edu_p75,edu_p90,edu_max
17499,2580.29,192,0.24958,50.62,117.26,179.08,284.18,385.28,443.02,841.40,285744.10,693,7.30,0.00,2.74,5.94,8.44,9.43,9.69,9.85
17500,1683.55,128,0.25151,50.62,117.26,179.22,285.02,386.78,442.64,841.40,285797.50,690,7.28,0.00,2.72,5.94,8.43,9.42,9.69,9.85
17501,1923.27,137,0.25125,50.62,117.41,178.11,286.44,383.94,442.32,841.40,285265.16,687,7.27,0.00,2.71,5.92,8.42,9.42,9.69,9.85
17502,1745.25,129,0.25051,50.62,117.41,176.36,282.65,383.93,441.17,841.40,285257.80,688,7.27,0.00,2.72,5.92,8.42,9.42,9.69,9.85
17503,1679.53,120,0.25079,50.62,117.26,177.15,285.30,381.45,443.05,841.40,285186.18,689,7.28,0.00,2.75,5.92,8.42,9.42,9.69,9.85
17504,2307.57,174,0.25036,50.62,117.26,177.17,286.30,380.48,443.78,841.40,285036.87,691,7.29,0.04,2.78,5.95,8.43,9.42,9.69,9.85
17505,1912.59,143,0.25034,50.62,117.26,177.90,286.05,380.34,444.53,841.40,285039.68,692,7.30,0.12,2.82,5.98,8.44,9.43,9.69,9.85
17506,1954.89,147,0.25145,50.62,117.21,176.64,286.05,380.46,445.80,841.40,285096.52,692,7.29,0.00,2.81,5.94,8.43,9.42,9.68,9.85
17507,2264.19,174,0.25272,50.62,116.39,179.62,284.21,382.12,447.04,841.40,285126.18,692,7.29,0.00,2.84,5.95,8.43,9.42,9.69,9.85
17508,2436.17,178,0.25274,50.62,116.39,180.14,282.54,382.41,447.67,841.40,285141.20,692,7.29,0.00,2.85,5.96,8.43,9.43,9.69,9.85
17509,2676.12,204,0.25298,50.62,116.74,177.47,282.64,384.03,446.42,841.40,284353.77,691,7.29,0.00,2.85,5.97,8.42,9.43,9.69,9.85
17510,2039.96,154,0.25277,50.62,116.74,178.34,283.95,384.28,445.23,841.40,284680.35,690,7.29,0.00,2.88,5.99,8.42,9.42,9.69,9.85
17511,2095.48,152,0.25348,50.62,116.74,177.35,285.96,384.41,446.36,841.40,285067.84,689,7.30,0.00,2.90,5.99,8.42,9.42,9.69,9.84
17512,2280.97,164,0.25482,50.62,116.74,178.11,285.01,385.30,447.46,841.40,285334.36,689,7.29,0.00,2.89,5.95,8.40,9.42,9.69,9.85
17513,2280.55,174,0.25486,50.62,116.74,177.12,285.91,387.83,446.79,841.40,285532.49,692,7.30,0.07,2.90,5.98,8.41,9.42,9.69,9.85
17514,1418.99,109,0.25414,50.62,116.74,178.07,286.05,386.31,446.96,841.40,285768.81,694,7.31,0.00,2.86,5.98,8.42,9.42,9.69,9.85
17515,2796.53,206,0.25392,50.62,117.21,179.10,287.74,385.60,448.17,841.40,285778.31,697,7.32,0.04,2.92,6.01,8.43,9.42,9.69,9.85
17516,1876.74,143,0.25650,50.62,116.39,178.75,287.59,382.87,446.87,841.40,285697.83,695,7.31,0.00,2.87,6.01,8.42,9.42,9.69,9.85
17517,2126.94,165,0.25635,50.62,115.78,177.17,282.80,384.59,449.65,841.40,285549.88,694,7.30,0.00,2.83,5.99,8.42,9.42,9.69,9.85
17518,1538.29,115,0.25505,50.62,115.78,177.57,287.04,382.96,446.64,841.40,285527.98,695,7.31,0.04,2.88,6.02,8.42,9.42,9.69,9.85
17519,2094.27,160,0.25429,50.62,115.78,177.34,287.14,382.31,447.21,841.40,285421.36,697,7.32,0.00,2.90,6.02,8.42,9.43,9.69,9.85
17520,2017.91,152,0.25469,50.62,115.70,176.63,286.05,384.69,445.67,841.40,285253.10,696,7.32,0.00,2.92,6.03,8.43,9.43,9.69,9.85
17521,1863.96,141,0.25490,50.62,115.70,176.87,286.43,387.26,444.82,841.40,285156.93,698,7.32,0.00,2.92,6.04,8.42,9.43,9.69,9.85
17522,2030.16,152,0.25689,50.62,115.64,178.11,283.43,383.96,443.63,841.40,284581.63,695,7.31,0.00,2.91,5.98,8.41,9.43,9.69,9.85
17523,2144.85,164,0.25619,50.62,115.70,178.11,282.49,382.85,444.58,841.40,284436.84,697,7.30,0.00,2.90,5.96,8.41,9.43,9.69,9.85
17524,2265.05,160,0.25498,50.62,115.64,178.18,283.32,382.79,443.74,841.40,284247.95,697,7.31,0.00,2.93,5.99,8.41,9.43,9.69,9.85
17525,1838.19,138,0.25444,50.62,115.78,178.87,280.74,382.87,444.94,841.40,283758.77,695,7.30,0.00,2.93,5.98,8.40,9.43,9.69,9.86
17526,1865.48,137,0.25510,50.62,115.78,178.14,282.44,382.10,443.97,841.40,283947.59,694,7.28,0.00,2.82,5.93,8.39,9.43,9.68,9.86
17527,2665.11,195,0.25529,50.62,115.78,177.09,282.99,382.87,447.74,841.40,284017.72,695,7.30,0.00,2.86,5.94,8.40,9.43,9.68,9.86
17528,2483.05,189,0.25621,50.62,115.70,177.75,282.47,382.74,450.48,841.40,283728.31,695,7.29,0.00,2.85,5.95,8.38,9.43,9.68,9.86
17529,2165.77,156,0.25503,50.62,115.64,178.29,282.75,384.09,450.22,841.40,283780.77,694,7.29,0.00,2.83,5.94,8.38,9.42,9.69,9.86
17530,2468.68,185,0.25480,50.62,115.70,176.92,281.41,382.33,448.69,841.40,283904.25,694,7.29,0.00,2.81,5.93,8.38,9.42,9.69,9.86
17531,1878.96,150,0.25429,50.62,115.78,177.89,283.24,383.35,446.48,841.40,284146.32,694,7.30,0.04,2.88,5.95,8.40,9.43,9.69,9.86
17532,2053.66,154,0.25388,50.62,115.78,178.47,284.87,383.10,449.20,841.40,284427.97,695,7.29,0.00,2.78,5.93,8.38,9.43,9.68,9.86
17533,1899.36,151,0.25291,50.62,115.78,179.59,287.23,382.46,446.19,841.40,284065.35,695,7.28,0.00,2.81,5.92,8.38,9.42,9.68,9.86
17534,1964.12,144,0.25204,50.62,116.74,179.35,286.08,377.60,445.73,841.40,284180.67,694,7.28,0.00,2.81,5.91,8.36,9.43,9.68,9.86
17535,1999.44,147,0.25283,50.62,116.74,179.55,284.31,380.30,446.65,841.40,284310.85,694,7.28,0.00,2.81,5.90,8.37,9.42,9.68,9.86
17536,1929.80,150,0.25304,50.62,116.74,179.55,284.73,380.79,446.51,841.40,284532.81,695,7.29,0.01,2.85,5.92,8.37,9.43,9.68,9.86
17537,1970.18,154,0.25280,50.62,116.74,182.04,284.37,380.34,446.71,841.40,284815.28,695,7.31,0.08,2.88,5.93,8.38,9.43,9.69,9.86
17538,2033.64,154,0.25315,50.62,116.39,180.56,285.82,380.43,446.78,841.40,285130.12,694,7.31,0.00,2.90,5.91,8.38,9.43,9.69,9.86
17539,2238.03,168,0.25487,50.62,116.39,178.37,284.78,381.59,448.16,841.40,285437.76,698,7.32,0.00,2.91,5.92,8.39,9.44,9.69,9.86
17540,2342.80,178,0.25421,50.62,116.39,178.59,284.47,382.55,446.14,841.40,285547.74,698,7.32,0.00,2.90,5.91,8.40,9.44,9.69,9.87
17541,1664.79,124,0.25349,50.62,116.39,179.20,284.75,380.79,445.76,841.40,285729.94,703,7.33,0.06,2.94,5.93,8.40,9.44,9.69,9.87
17542,2019.64,146,0.25197,50.62,116.39,180.87,284.75,380.56,445.06,841.40,285069.96,699,7.31,0.00,2.87,5.88,8.37,9.43,9.69,9.87
17543,2122.32,158,0.25134,50.62,116.39,180.29,284.73,379.76,446.29,841.40,285014.63,697,7.30,0.00,2.87,5.84,8.36,9.42,9.69,9.87
17544,2037.20,149,0.25061,50.62,116.39,182.40,284.75,381.69,447.18,841.40,284986.34,699,7.32,0.01,2.91,5.88,8.37,9.43,9.69,9.87
17545,1897.73,146,0.25189,50.62,116.39,181.61,284.31,382.50,448.73,841.40,285048.73,698,7.30,0.00,2.91,5.82,8.37,9.43,9.69,9.87
17546,1919.43,147,0.25256,50.62,115.78,178.83,284.39,382.99,447.04,841.40,284578.89,699,7.29,0.00,2.89,5.82,8.38,9.43,9.69,9.87
17547,2221.09,168,0.25298,50.62,115.78,178.51,283.41,385.30,445.81,841.40,284613.23,700,7.29,0.00,2.87,5.82,8.35,9.42,9.69,9.87
17548,1819.31,139,0.25265,50.62,115.78,178.79,280.63,383.50,445.11,841.40,284530.99,700,7.28,0.00,2.85,5.82,8.34,9.42,9.69,9.87
17549,1945.30,149,0.25363,50.62,115.78,178.92,280.92,382.57,446.87,841.40,284408.49,699,7.28,0.00,2.81,5.82,8.33,9.42,9.69,9.87
17550,2778.64,209,0.25388,50.62,116.39,177.81,281.03,382.75,446.50,841.40,284314.51,696,7.25,0.00,2.75,5.81,8.31,9.41,9.68,9.87
17551,2523.69,195,0.25522,50.62,116.39,174.70,284.31,385.34,441.79,841.40,284016.67,695,7.24,0.00,2.71,5.75,8.32,9.41,9.68,9.87
17552,2134.00,155,0.25461,50.62,115.78,176.36,284.90,383.65,445.13,841.40,283886.93,696,7.24,0.00,2.73,5.74,8.31,9.41,9.68,9.87
17553,2160.54,159,0.25482,50.62,115.78,176.36,283.39,382.83,444.65,841.40,283613.83,695,7.23,0.00,2.75,5.76,8.28,9.41,9.68,9.87
17554,1990.92,151,0.25555,50.62,115.70,174.66,285.17,381.19,442.33,841.40,283414.29,694,7.21,0.00,2.71,5.68,8.26,9.40,9.68,9.87
17555,2358.20,166,0.25539,50.62,115.70,174.60,285.34,382.41,440.91,841.40,283153.07,694,7.21,0.00,2.74,5.68,8.27,9.40,9.68,9.87
17556,1975.25,153,0.25555,50.62,115.78,174.79,284.75,383.56,443.32,841.40,283028.27,694,7.22,0.00,2.70,5.69,8.26,9.40,9.68,9.87
17557,2116.70,162,0.25536,50.62,115.78,175.82,284.31,381.12,441.52,841.40,282489.42,692,7.20,0.00,2.68,5.69,8.26,9.39,9.68,9.87
17558,1911.30,145,0.25551,50.62,116.39,176.56,284.15,381.03,442.85,841.40,282672.23,690,7.20,0.00,2.71,5.70,8.27,9.39,9.68,9.88
17559,1825.13,136,0.25422,50.62,117.13,177.24,284.45,378.53,442.03,841.40,282867.61,689,7.18,0.00,2.70,5.68,8.23,9.38,9.68,9.85
17560,2145.21,165,0.25312,50.62,116.74,176.84,282.05,378.11,441.18,841.40,282253.93,689,7.17,0.00,2.72,5.66,8.23,9.37,9.67,9.85
17561,2107.14,162,0.25352,50.62,116.74,176.62,281.89,378.44,438.99,841.40,281902.69,686,7.16,0.00,2.70,5.59,8.21,9.38,9.67,9.85
17562,1989.68,151,0.25329,50.62,116.74,176.36,281.93,376.22,438.85,841.40,281796.01,685,7.16,0.00,2.67,5.61,8.22,9.38,9.67,9.85
17563,2137.22,161,0.25342,50.62,117.21,175.77,281.85,378.10,444.34,841.40,282104.76,687,7.17,0.00,2.65,5.60,8.22,9.38,9.67,9.85
17564,2104.70,163,0.25353,50.62,117.21,177.06,280.93,381.05,443.89,841.40,282309.07,686,7.17,0.00,2.69,5.61,8.23,9.38,9.67,9.85
17565,2188.27,169,0.25630,50.62,116.39,176.27,280.93,380.80,441.51,841.40,282598.29,683,7.15,0.00,2.55,5.52,8.22,9.37,9.67,9.85
17566,2615.93,197,0.25650,50.62,116.39,175.81,279.80,377.42,443.43,862.95,282731.09,683,7.14,0.00,2.53,5.54,8.20,9.37,9.67,9.85
17567,1744.92,133,0.25570,50.62,116.39,176.78,280.93,375.83,441.77,841.40,282756.32,683,7.15,0.00,2.56,5.54,8.18,9.37,9.66,9.85
17568,1699.37,132,0.25443,50.62,116.74,177.33,280.93,377.81,441.85,841.40,282812.91,683,7.16,0.07,2.59,5.55,8.20,9.37,9.67,9.85
17569,1757.10,134,0.25419,50.62,116.74,177.17,279.44,379.03,441.88,841.40,282968.97,686,7.17,0.00,2.60,5.56,8.20,9.38,9.67,9.85
17570,1754.85,130,0.25444,50.62,115.78,177.17,281.50,378.45,442.72,841.40,282507.69,685,7.16,0.00,2.56,5.56,8.20,9.37,9.67,9.85
17571,1770.76,135,0.25370,50.62,116.39,177.64,280.47,379.74,440.38,841.40,282493.08,686,7.18,0.02,2.60,5.57,8.21,9.37,9.67,9.85
17572,1955.54,154,0.25355,50.62,116.39,178.19,280.43,377.09,440.60,841.40,282598.32,686,7.19,0.09,2.67,5.59,8.22,9.38,9.67,9.85
17573,2078.94,159,0.25394,50.62,115.78,179.11,280.13,375.62,441.78,841.40,282785.89,687,7.20,0.00,2.70,5.61,8.22,9.38,9.67,9.86
17574,1753.71,136,0.25394,50.62,116.74,181.72,280.65,377.49,443.30,841.40,282901.17,688,7.20,0.00,2.71,5.58,8.23,9.38,9.67,9.86
17575,1649.90,134,0.25424,50.62,117.21,179.79,280.73,378.82,443.48,841.40,283131.28,688,7.21,0.06,2.73,5.62,8.24,9.38,9.68,9.86
17576,1822.42,135,0.25531,50.62,117.21,180.10,280.55,378.66,443.38,841.40,282914.54,686,7.20,0.00,2.72,5.57,8.23,9.38,9.67,9.86
17577,1847.73,142,0.25502,50.62,117.21,178.47,281.96,379.30,445.17,841.40,283286.67,687,7.20,0.00,2.75,5.58,8.24,9.38,9.68,9.86
17578,1610.14,125,0.25357,50.62,117.26,178.49,280.93,378.18,443.86,841.40,283452.74,688,7.21,0.00,2.78,5.57,8.25,9.38,9.68,9.86
17579,2718.85,204,0.25290,50.62,117.41,177.66,280.74,378.97,442.38,841.40,283593.54,687,7.20,0.00,2.75,5.56,8.23,9.39,9.68,9.86
17580,2259.73,184,0.25301,50.62,117.41,177.64,280.93,377.44,441.58,841.40,283232.89,685,7.20,0.00,2.75,5.56,8.21,9.38,9.68,9.82
17581,1839.99,138,0.25307,50.62,117.60,178.86,282.53,376.27,444.25,841.40,283553.01,684,7.20,0.00,2.79,5.59,8.21,9.39,9.68,9.83
17582,1820.02,142,0.25322,50.62,117.60,180.28,283.12,378.45,444.41,841.40,283850.70,684,7.21,0.00,2.80,5.61,8.22,9.39,9.68,9.83
17583,2049.73,159,0.25203,50.62,117.78,181.40,280.51,376.70,443.04,841.40,284051.80,685,7.20,0.00,2.76,5.59,8.21,9.39,9.67,9.83
17584,2126.69,161,0.25320,50.62,117.41,181.56,279.80,377.12,442.46,841.40,283317.57,683,7.19,0.00,2.74,5.56,8.22,9.39,9.66,9.83
17585,1715.28,139,0.25199,50.62,117.41,183.66,279.98,375.24,444.91,841.40,283619.05,681,7.19,0.00,2.68,5.55,8.21,9.39,9.66,9.83
17586,1799.43,139,0.25094,50.62,117.60,184.08,280.98,374.60,444.62,841.40,283870.90,680,7.18,0.00,2.66,5.51,8.20,9.38,9.66,9.83
17587,1786.06,136,0.25249,50.62,117.21,184.08,282.86,375.99,444.20,841.40,284049.52,678,7.17,0.00,2.68,5.49,8.20,9.38,9.66,9.83
17588,1963.90,156,0.25223,50.62,116.74,184.08,282.27,375.88,441.84,841.40,284043.53,676,7.16,0.00,2.56,5.49,8.20,9.38,9.66,9.83
17589,1354.27,101,0.25267,50.62,116.39,183.38,281.07,375.34,440.66,841.40,284076.52,674,7.15,0.00,2.54,5.47,8.18,9.38,9.66,9.83
17590,1716.90,133,0.25345,50.62,116.39,182.30,281.07,375.62,439.99,841.40,284041.21,675,7.15,0.00,2.54,5.49,8.18,9.38,9.66,9.83
17591,1918.02,149,0.25409,50.62,116.39,182.18,279.88,375.62,440.18,841.40,283950.18,672,7.14,0.00,2.50,5.48,8.19,9.38,9.66,9.83
17592,2193.77,171,0.25472,50.62,116.39,181.55,280.88,375.85,443.67,841.40,283825.68,671,7.13,0.00,2.50,5.48,8.19,9.37,9.66,9.83
17593,2074.10,152,0.25348,50.62,116.39,184.08,280.93,376.80,443.44,841.40,283825.56,672,7.15,0.04,2.52,5.51,8.20,9.37,9.66,9.83
17594,2238.86,176,0.25363,50.62,115.78,183.63,281.39,377.73,443.55,841.40,283880.71,672,7.15,0.00,2.55,5.51,8.20,9.36,9.66,9.83
17595,1700.32,120,0.25359,50.62,115.78,182.83,282.68,377.64,441.67,841.40,283657.26,671,7.16,0.00,2.55,5.53,8.21,9.36,9.66,9.84
17596,2182.83,168,0.25505,50.62,115.70,183.94,280.93,377.08,442.33,841.40,283938.45,673,7.15,0.00,2.49,5.54,8.21,9.36,9.66,9.83
17597,1819.15,135,0.25428,50.62,115.78,183.85,278.98,377.09,444.06,841.40,284123.79,673,7.17,0.01,2.53,5.55,8.22,9.37,9.66,9.83
17598,2285.73,174,0.25302,50.62,115.78,184.08,279.90,376.33,441.56,841.40,284347.49,673,7.15,0.00,2.42,5.57,8.20,9.37,9.66,9.83
17599,2098.61,159,0.25408,50.62,115.78,183.85,279.10,375.62,440.50,841.40,283985.89,671,7.13,0.00,2.43,5.55,8.19,9.36,9.66,9.83
17600,1638.81,116,0.25300,50.62,115.78,185.27,278.97,378.48,440.43,841.40,284145.09,672,7.15,0.04,2.49,5.58,8.19,9.37,9.66,9.84
17601,2381.14,175,0.25320,50.62,116.39,184.08,281.01,378.23,439.16,841.40,284302.02,671,7.14,0.00,2.49,5.51,8.19,9.37,9.66,9.84
17602,1843.31,133,0.25405,50.62,115.78,184.08,281.58,379.31,441.39,841.40,284473.35,669,7.13,0.00,2.46,5.45,8.18,9.35,9.66,9.83
17603,1982.05,151,0.25353,50.62,115.78,184.14,281.07,377.31,442.19,841.40,284504.21,670,7.14,0.02,2.52,5.48,8.19,9.36,9.66,9.83
17604,1786.15,132,0.25333,50.62,116.39,186.08,281.07,377.38,441.34,841.40,284666.19,670,7.14,0.00,2.54,5.48,8.19,9.35,9.66,9.83
17605,1453.11,107,0.25338,50.62,116.74,185.58,281.39,376.67,441.93,841.40,284825.29,670,7.15,0.06,2.56,5.49,8.21,9.36,9.66,9.83
17606,1924.05,143,0.25293,50.62,116.74,185.57,281.39,375.62,442.62,841.40,285029.68,671,7.16,0.00,2.56,5.52,8.21,9.36,9.66,9.83
17607,2010.21,157,0.25246,50.62,116.74,187.16,281.07,377.78,439.98,841.40,285232.78,672,7.17,0.09,2.61,5.54,8.23,9.36,9.66,9.83
17608,2401.09,182,0.25285,50.62,116.74,185.38,280.73,377.49,436.63,841.40,284534.99,671,7.16,0.00,2.58,5.53,8.21,9.34,9.66,9.84
17609,1640.07,123,0.25183,50.62,116.74,185.69,279.66,375.12,439.24,841.40,284798.89,672,7.16,0.00,2.63,5.56,8.22,9.34,9.66,9.84
17610,2182.23,154,0.25461,50.62,116.39,183.93,278.93,376.62,437.13,841.40,284969.70,671,7.14,0.00,2.60,5.51,8.20,9.33,9.66,9.84
17611,2028.32,162,0.25582,50.62,115.64,181.66,278.16,377.88,437.37,841.40,284817.81,669,7.13,0.00,2.62,5.51,8.19,9.33,9.65,9.84
17612,1119.51,86,0.25412,50.62,115.64,183.23,279.16,378.27,439.59,841.40,284816.08,669,7.14,0.00,2.63,5.52,8.20,9.33,9.65,9.84
17613,1974.83,149,0.25369,50.62,116.74,186.22,279.48,377.25,442.69,841.40,284858.56,668,7.11,0.00,2.62,5.46,8.19,9.33,9.65,9.84
17614,1560.40,129,0.25334,50.62,116.39,184.21,280.07,377.52,439.14,841.40,284954.29,666,7.11,0.00,2.56,5.46,8.19,9.31,9.65,9.84
17615,2280.68,172,0.25473,50.62,115.64,183.27,281.07,378.45,436.87,841.40,284531.13,664,7.09,0.00,2.55,5.46,8.17,9.30,9.65,9.84
17616,1928.91,152,0.25559,50.62,115.64,181.94,279.76,375.85,440.50,841.40,284762.68,664,7.10,0.00,2.58,5.46,8.18,9.30,9.65,9.84
17617,2392.64,174,0.25682,50.62,116.39,181.25,277.35,374.66,440.83,841.40,284860.49,665,7.10,0.00,2.60,5.47,8.19,9.30,9.65,9.84
17618,1495.27,111,0.25607,50.62,116.39,182.26,278.28,377.08,441.39,841.40,285038.83,664,7.11,0.00,2.63,5.49,8.19,9.31,9.65,9.84
17619,2148.16,159,0.25615,50.62,116.39,183.48,281.07,375.22,441.88,841.40,285277.69,665,7.12,0.03,2.66,5.50,8.20,9.31,9.65,9.84
17620,1528.98,120,0.25638,50.62,116.39,183.85,280.01,377.01,441.68,841.40,285603.30,664,7.12,0.00,2.66,5.52,8.18,9.31,9.65,9.84
17621,1924.85,142,0.25775,50.62,115.35,181.42,281.39,375.62,441.57,841.40,285755.03,662,7.11,0.00,2.69,5.49,8.18,9.31,9.65,9.84
17622,1975.27,147,0.25691,50.62,115.35,183.69,283.24,373.59,445.08,841.40,285734.73,662,7.13,0.04,2.73,5.52,8.18,9.31,9.65,9.85
17623,1534.37,111,0.25764,50.62,115.35,182.32,282.97,375.46,445.55,841.40,285858.09,661,7.12,0.00,2.74,5.52,8.18,9.29,9.66,9.84
17624,2039.02,149,0.25733,50.62,115.35,181.20,282.71,377.01,442.42,841.40,285889.90,664,7.14,0.01,2.77,5.54,8.18,9.30,9.66,9.84
17625,1992.26,151,0.25687,50.62,115.35,180.02,281.29,376.98,440.75,830.76,285726.68,663,7.13,0.00,2.78,5.50,8.18,9.30,9.66,9.84
17626,1832.08,141,0.25588,50.62,116.39,184.13,282.70,375.70,443.00,830.76,285736.32,664,7.15,0.05,2.83,5.53,8.18,9.30,9.66,9.84
17627,1927.27,140,0.25589,50.62,115.64,181.20,281.63,373.77,444.97,830.76,285357.44,665,7.15,0.00,2.85,5.54,8.18,9.30,9.66,9.84
17628,1661.54,125,0.25623,50.62,115.64,180.58,279.49,375.51,441.22,830.76,285426.44,666,7.17,0.04,2.88,5.55,8.19,9.31,9.66,9.84
17629,1675.15,130,0.25587,50.62,115.64,182.23,280.43,373.59,439.55,830.76,284927.32,667,7.16,0.00,2.86,5.55,8.18,9.31,9.66,9.83
17630,2018.60,150,0.25621,50.62,116.39,182.90,278.37,374.13,444.36,830.76,285069.45,667,7.16,0.00,2.88,5.55,8.18,9.31,9.66,9.83
17631,1821.86,139,0.25715,50.62,114.50,182.61,279.21,372.41,446.18,814.73,285149.40,664,7.14,0.00,2.88,5.54,8.18,9.31,9.66,9.83
17632,1626.36,120,0.25616,50.62,115.64,183.09,280.41,373.32,447.45,814.73,285160.40,665,7.16,0.01,2.92,5.56,8.18,9.31,9.66,9.84
17633,1676.14,129,0.25567,50.62,115.64,183.49,283.08,372.67,447.92,814.73,285154.99,666,7.15,0.00,2.92,5.57,8.19,9.31,9.66,9.84
17634,1912.51,139,0.25534,50.62,115.64,183.03,283.99,373.59,448.88,814.73,284992.90,666,7.16,0.00,2.93,5.56,8.19,9.31,9.66,9.84
17635,1878.98,142,0.25485,50.62,115.35,183.08,282.88,373.37,446.79,814.73,284850.30,664,7.15,0.00,2.89,5.52,8.21,9.31,9.66,9.84
17636,2154.05,158,0.25426,50.62,115.35,183.85,282.76,374.76,446.60,814.73,284779.10,665,7.17,0.04,2.93,5.55,8.21,9.31,9.66,9.84
17637,1423.60,111,0.25477,50.62,115.35,185.40,278.42,375.52,443.84,814.73,284842.68,663,7.16,0.00,2.91,5.55,8.22,9.31,9.66,9.84
17638,2072.81,157,0.25458,50.62,115.35,184.96,278.15,376.05,445.63,814.73,284829.99,666,7.17,0.06,2.92,5.57,8.23,9.32,9.66,9.84
17639,1952.42,146,0.25522,50.62,115.35,185.11,279.30,374.47,445.45,814.73,284948.90,665,7.17,0.00,2.86,5.57,8.23,9.31,9.65,9.84
17640,1518.76,117,0.25505,50.62,115.35,183.98,277.68,376.60,444.20,814.73,284718.52,665,7.17,0.00,2.84,5.59,8.21,9.31,9.65,9.84
17641,2003.35,157,0.25532,50.62,115.35,184.52,277.41,376.34,442.85,814.73,285008.84,665,7.19,0.09,2.90,5.61,8.22,9.32,9.66,9.85
17642,2024.46,164,0.25648,50.62,115.18,181.86,276.47,376.95,442.93,814.73,285327.12,666,7.19,0.00,2.92,5.63,8.23,9.32,9.66,9.85
17643,1939.24,145,0.25678,50.62,115.22,182.61,277.94,376.43,444.38,814.73,285593.53,668,7.19,0.00,2.93,5.62,8.23,9.32,9.66,9.85
17644,1846.78,139,0.25527,50.62,115.35,183.00,280.10,375.90,444.90,814.73,285465.72,670,7.19,0.00,2.94,5.65,8.24,9.32,9.66,9.85
17645,1694.60,133,0.25429,50.62,114.50,185.59,280.77,373.39,445.56,814.73,284392.99,666,7.17,0.00,2.92,5.59,8.23,9.31,9.66,9.83
17646,2138.72,168,0.25410,50.62,114.50,185.82,279.08,370.82,446.87,814.73,284251.44,669,7.18,0.00,2.95,5.60,8.25,9.32,9.66,9.84
17647,1779.76,133,0.25544,50.62,113.98,183.45,276.76,370.80,446.26,873.15,284076.71,669,7.19,0.00,2.93,5.63,8.25,9.32,9.66,9.84
17648,2370.51,172,0.25832,50.62,113.97,184.08,276.78,373.44,446.85,1055.29,283896.12,667,7.17,0.00,2.87,5.64,8.24,9.30,9.66,9.84
17649,1998.12,148,0.25779,50.62,113.97,184.32,276.92,373.04,447.85,1055.29,283887.17,668,7.19,0.01,2.91,5.66,8.25,9.31,9.66,9.84
17650,2097.51,163,0.25815,50.62,113.98,184.02,277.49,373.66,450.41,1055.29,284014.66,671,7.20,0.06,2.94,5.69,8.26,9.31,9.66,9.84
17651,2289.44,167,0.25825,50.62,113.97,181.98,277.61,373.91,447.74,1055.29,284057.05,669,7.19,0.00,2.95,5.69,8.25,9.31,9.66,9.84
17652,2012.30,155,0.25871,50.62,113.97,178.78,276.92,374.28,444.23,1055.29,284006.30,671,7.20,0.00,2.89,5.63,8.25,9.31,9.66,9.84
17653,1719.07,134,0.25759,50.62,113.97,178.90,277.59,373.39,441.93,1055.29,283814.69,672,7.21,0.03,2.92,5.67,8.26,9.31,9.66,9.84
17654,1598.78,125,0.25760,50.62,113.97,180.25,277.14,373.59,441.84,1055.29,283749.67,674,7.23,0.06,2.96,5.70,8.27,9.32,9.66,9.84
17655,1855.10,136,0.25758,50.62,113.97,179.67,276.03,373.74,444.43,1055.29,283828.03,675,7.23,0.00,2.99,5.70,8.27,9.32,9.66,9.84
17656,1934.16,146,0.25840,50.62,113.71,178.78,274.17,374.29,439.96,1055.29,283449.50,675,7.23,0.00,2.97,5.67,8.27,9.32,9.66,9.84
17657,2743.60,210,0.25855,50.62,113.71,179.88,274.73,374.84,440.24,1055.29,283237.11,674,7.22,0.00,2.97,5.67,8.24,9.32,9.66,9.84
17658,1800.59,140,0.25791,50.62,111.61,180.14,275.64,376.47,440.07,1055.29,282909.75,674,7.22,0.00,2.92,5.66,8.23,9.32,9.65,9.84
17659,1826.39,139,0.25692,50.62,112.54,180.42,276.92,375.18,438.89,1055.29,282475.15,675,7.22,0.00,2.95,5.67,8.24,9.33,9.65,9.84
17660,2465.58,184,0.25786,50.62,112.54,178.78,277.15,376.02,439.59,1055.29,282338.66,673,7.22,0.00,2.98,5.68,8.24,9.33,9.65,9.85
17661,2330.08,179,0.25780,50.62,113.71,178.05,276.66,375.63,441.42,1055.29,282320.33,675,7.23,0.06,3.00,5.71,8.26,9.33,9.65,9.85
17662,2058.92,158,0.25837,50.62,113.71,179.05,276.01,374.17,441.51,1055.29,282366.18,676,7.24,0.00,3.02,5.72,8.26,9.33,9.65,9.85
17663,1972.83,149,0.25887,50.62,112.54,177.17,274.20,373.59,442.12,1055.29,281923.47,679,7.24,0.00,3.03,5.74,8.27,9.33,9.65,9.85
17664,2549.44,197,0.25819,50.62,112.54,177.64,273.72,371.51,445.13,1055.29,281839.39,679,7.25,0.06,3.06,5.76,8.28,9.33,9.66,9.85
17665,2137.35,157,0.25758,50.62,113.71,179.55,275.30,372.38,440.69,1055.29,281919.92,680,7.27,0.14,3.09,5.77,8.28,9.34,9.66,9.85
17666,2108.11,154,0.25768,50.62,113.71,179.43,274.74,372.76,443.03,1055.29,282039.30,681,7.28,0.17,3.14,5.80,8.30,9.34,9.66,9.85
17667,1609.34,125,0.25832,50.62,113.71,179.28,274.50,373.32,444.54,1055.29,282242.92,682,7.28,0.00,3.15,5.80,8.29,9.34,9.66,9.85
