iteration,total_transactions_amount,transactions_count,gini,min,p10,p25,p50,p75,p90,max,total_wealth,adult_agents,edu_mean,edu_min,edu_p10,edu_p25,edu_p50,edu_p75,edu_p90,edu_max
20706,30592.64,919,0.29539,34.75,97.49,147.39,246.21,358.82,457.62,862.77,263500.36,706,7.40,0.11,3.19,5.99,8.42,9.37,9.64,9.87
20707,33952.10,994,0.29681,24.33,95.32,145.83,245.78,358.04,448.55,862.77,263193.72,707,7.40,0.00,3.22,5.98,8.42,9.37,9.65,9.87
20708,29651.52,878,0.29609,34.75,96.07,146.74,250.35,361.60,448.44,862.77,263508.20,705,7.39,0.00,3.24,5.98,8.39,9.37,9.65,9.87
20709,29769.70,862,0.29232,34.75,95.81,149.98,251.81,358.61,442.14,862.77,263657.45,707,7.39,0.00,3.27,6.00,8.40,9.37,9.65,9.87
20710,29547.66,870,0.29182,34.75,96.13,146.32,252.75,354.39,448.44,862.77,263861.54,707,7.39,0.00,3.28,6.00,8.41,9.37,9.65,9.87
20711,30683.67,895,0.29203,34.75,97.74,145.15,252.97,358.61,451.61,862.77,263470.26,705,7.38,0.00,3.24,5.98,8.40,9.37,9.65,9.88
20712,30453.45,883,0.29383,34.75,95.81,144.89,249.02,357.40,449.13,862.77,263466.80,706,7.38,0.00,3.25,5.98,8.40,9.38,9.65,9.88
20713,29866.50,863,0.29537,34.75,96.13,148.53,248.80,359.18,458.88,862.77,263639.54,709,7.39,0.06,3.28,6.01,8.41,9.38,9.65,9.88
20714,29583.63,875,0.29404,34.75,97.70,147.35,247.26,360.27,451.61,862.77,263989.66,708,7.40,0.00,3.30,6.03,8.42,9.38,9.65,9.85
20715,34128.81,1006,0.29528,34.75,96.13,145.08,245.77,358.61,448.32,862.77,263631.32,712,7.41,0.08,3.33,6.04,8.43,9.38,9.65,9.85
20716,32982.60,967,0.29437,33.86,97.38,150.96,248.05,354.38,448.32,862.77,263562.29,712,7.42,0.14,3.36,6.05,8.43,9.39,9.65,9.85
20717,33137.09,986,0.29549,34.75,95.81,147.39,252.06,353.90,451.62,862.77,263614.85,711,7.42,0.00,3.40,6.08,8.43,9.39,9.65,9.85
20718,30559.16,899,0.29446,34.75,95.28,144.72,252.93,357.67,448.32,862.77,263423.53,710,7.42,0.00,3.36,6.07,8.42,9.39,9.65,9.85
20719,33914.34,993,0.29420,29.23,95.85,147.18,251.91,354.42,451.10,862.77,263267.06,712,7.43,0.01,3.38,6.07,8.43,9.39,9.65,9.85
20720,33456.89,994,0.29385,21.25,95.81,147.35,249.37,359.81,445.08,862.77,263391.39,712,7.43,0.00,3.41,6.07,8.44,9.39,9.66,9.85
20721,31549.65,927,0.29351,32.00,96.99,146.65,249.44,356.83,447.73,862.77,263297.04,711,7.43,0.00,3.43,6.07,8.44,9.39,9.65,9.85
20722,29301.78,847,0.28865,34.75,99.24,146.17,252.50,357.02,439.05,862.77,263915.02,712,7.43,0.00,3.44,6.09,8.44,9.39,9.65,9.84
20723,35604.40,1071,0.29340,34.75,97.43,145.34,245.25,359.73,444.50,882.09,263440.55,711,7.42,0.00,3.45,6.11,8.45,9.39,9.65,9.84
20724,34019.67,1004,0.29352,34.75,98.62,148.12,247.54,353.18,455.15,862.77,262966.11,710,7.41,0.00,3.46,6.07,8.43,9.39,9.65,9.84
20725,33393.49,996,0.29329,34.75,98.90,150.09,245.82,354.04,453.37,862.77,262940.33,709,7.41,0.00,3.40,6.07,8.43,9.39,9.65,9.84
20726,33572.79,978,0.29499,34.75,98.60,146.61,249.14,348.44,454.17,862.77,262958.26,709,7.42,0.00,3.46,6.08,8.43,9.39,9.65,9.85
20727,33070.15,959,0.29430,34.75,97.38,147.35,243.23,348.56,449.15,664.00,262531.61,706,7.39,0.00,3.29,6.07,8.41,9.39,9.65,9.85
20728,32749.57,941,0.29195,34.75,99.49,146.58,252.00,354.74,452.45,757.76,262560.02,708,7.40,0.04,3.33,6.10,8.42,9.39,9.65,9.85
20729,32162.43,937,0.29185,34.75,98.26,147.35,250.02,362.02,451.09,706.79,262721.96,708,7.41,0.00,3.34,6.07,8.42,9.40,9.65,9.85
20730,29671.96,874,0.28819,34.75,98.26,150.18,252.12,361.20,446.32,703.72,263260.92,709,7.42,0.05,3.38,6.10,8.43,9.40,9.65,9.85
20731,30631.25,896,0.29358,34.75,98.90,147.28,247.51,352.29,457.13,677.73,263640.58,712,7.42,0.00,3.40,6.08,8.43,9.40,9.65,9.85
20732,30627.66,887,0.28878,34.75,98.62,151.10,246.61,358.77,449.93,664.00,263808.82,712,7.44,0.06,3.43,6.11,8.44,9.41,9.66,9.85
20733,34772.82,1011,0.28947,34.75,98.26,154.58,251.68,351.94,450.19,749.29,263428.80,715,7.45,0.12,3.47,6.12,8.45,9.41,9.66,9.85
20734,32826.32,964,0.28921,34.75,98.26,147.68,252.40,350.57,449.40,762.00,263489.65,713,7.43,0.00,3.32,6.12,8.43,9.41,9.66,9.85
20735,34390.94,1008,0.29077,34.75,98.26,147.68,251.55,356.03,449.18,716.78,263177.21,714,7.45,0.03,3.38,6.14,8.45,9.41,9.66,9.85
20736,34065.91,1001,0.28982,34.75,95.81,147.77,249.82,357.41,451.16,699.51,263115.66,713,7.44,0.00,3.34,6.14,8.44,9.41,9.66,9.85
20737,33083.57,924,0.29004,34.75,98.60,152.12,246.71,345.56,459.60,738.00,263340.94,715,7.45,0.00,3.38,6.16,8.45,9.41,9.66,9.85
20738,32659.68,948,0.29124,34.75,98.26,148.57,250.85,350.23,451.83,664.00,263538.56,713,7.42,0.00,3.32,6.14,8.44,9.41,9.66,9.85
20739,33570.24,994,0.29147,30.94,96.69,148.83,253.67,353.24,445.95,686.36,263459.26,713,7.43,0.00,3.30,6.15,8.45,9.41,9.66,9.85
20740,34433.29,1017,0.29161,31.17,95.78,145.53,246.31,352.94,454.19,665.50,263144.62,715,7.44,0.03,3.35,6.17,8.45,9.41,9.66,9.86
20741,33011.60,979,0.29258,25.68,95.81,148.64,247.06,355.08,456.27,848.72,263149.98,715,7.43,0.00,3.34,6.16,8.45,9.41,9.66,9.85
20742,33505.08,983,0.29590,34.75,95.78,147.68,244.19,355.35,449.13,848.72,263210.67,713,7.43,0.00,3.37,6.15,8.45,9.41,9.66,9.85
20743,34489.77,1023,0.29741,34.75,96.13,145.06,247.64,357.50,447.14,848.72,263194.89,714,7.42,0.00,3.36,6.14,8.45,9.41,9.66,9.85
20744,32802.98,965,0.29416,34.75,95.81,145.02,251.07,357.76,453.60,848.72,263383.52,715,7.43,0.03,3.39,6.18,8.46,9.42,9.66,9.85
20745,32694.57,916,0.29092,34.75,98.60,147.35,247.50,358.35,446.05,1035.13,263603.38,713,7.43,0.00,3.38,6.07,8.46,9.41,9.66,9.85
20746,29154.10,868,0.29566,34.75,98.18,140.11,251.59,361.29,450.51,1035.13,264482.20,714,7.43,0.00,3.40,6.09,8.46,9.41,9.66,9.85
20747,32239.02,926,0.29684,34.75,96.28,147.60,247.72,358.57,460.11,1035.13,264662.37,715,7.43,0.00,3.42,6.09,8.46,9.42,9.66,9.85
20748,30837.89,888,0.29204,34.75,98.62,150.06,251.74,358.04,448.34,1035.13,264512.59,711,7.41,0.00,3.39,6.09,8.43,9.41,9.66,9.86
20749,32820.74,958,0.29252,34.75,97.38,145.34,253.64,358.27,449.91,1035.13,264162.31,707,7.38,0.00,3.39,6.09,8.42,9.41,9.66,9.86
20750,32776.69,948,0.29175,34.75,98.16,146.66,252.58,357.39,446.07,1035.13,264308.89,707,7.40,0.01,3.40,6.11,8.43,9.42,9.66,9.86
20751,30378.50,903,0.29001,31.90,98.60,145.53,257.98,359.11,447.42,1035.13,264893.80,707,7.40,0.00,3.43,6.13,8.43,9.42,9.66,9.86
20752,28368.48,844,0.28879,34.75,98.16,147.35,255.23,365.69,446.30,1035.13,265688.18,707,7.41,0.02,3.45,6.14,8.44,9.42,9.66,9.86
20753,29072.71,843,0.28789,34.75,99.49,149.09,259.41,359.52,451.30,1035.13,266261.48,710,7.42,0.00,3.45,6.15,8.44,9.42,9.67,9.86
20754,31544.41,919,0.29112,34.75,98.26,147.68,252.73,359.52,451.78,1035.13,266366.17,711,7.42,0.00,3.48,6.16,8.45,9.42,9.66,9.86
20755,31129.59,914,0.29033,34.75,98.26,151.13,252.75,357.62,456.60,1035.13,266480.43,712,7.43,0.07,3.50,6.16,8.45,9.42,9.67,9.86
20756,32740.90,951,0.29553,34.75,98.16,147.62,251.82,359.00,458.40,1035.13,266466.73,711,7.44,0.00,3.51,6.18,8.46,9.42,9.67,9.86
20757,31370.20,933,0.29291,34.75,98.16,149.03,249.04,364.72,452.49,1035.13,266182.36,710,7.44,0.00,3.52,6.18,8.46,9.43,9.67,9.86
20758,32065.46,916,0.29178,34.75,98.17,148.08,250.44,359.46,451.30,1035.13,266388.92,710,7.44,0.00,3.43,6.20,8.47,9.43,9.67,9.86
20759,29407.20,853,0.29281,34.75,98.90,148.99,246.95,362.31,456.82,1035.13,266907.26,712,7.45,0.00,3.46,6.21,8.47,9.43,9.67,9.86
20760,30813.38,894,0.29416,34.75,98.16,154.60,256.97,357.64,453.65,1035.13,267040.63,713,7.45,0.00,3.49,6.23,8.48,9.43,9.67,9.86
20761,31321.85,909,0.29017,34.75,98.60,150.28,256.73,358.36,447.07,1035.13,266700.01,715,7.45,0.00,3.50,6.24,8.48,9.43,9.67,9.86
20762,32251.64,932,0.29075,34.75,97.47,152.34,256.37,358.57,446.14,1035.13,266592.45,715,7.46,0.00,3.49,6.25,8.48,9.43,9.67,9.86
20763,33354.52,951,0.28834,34.75,98.90,147.85,256.87,360.74,444.68,1035.13,266518.82,715,7.46,0.00,3.50,6.20,8.49,9.43,9.67,9.84
20764,31274.54,965,0.29505,33.12,95.78,145.04,257.98,360.21,449.41,1035.13,266484.37,713,7.45,0.00,3.50,6.15,8.49,9.43,9.67,9.84
20765,29732.14,861,0.29503,34.75,95.96,144.60,252.81,365.01,451.87,1035.13,266421.95,715,7.46,0.00,3.52,6.14,8.50,9.43,9.67,9.84
20766,31778.04,917,0.29477,34.75,98.26,147.88,258.33,366.17,446.53,1035.13,266575.35,717,7.46,0.00,3.46,6.17,8.50,9.43,9.67,9.85
20767,32444.34,938,0.29305,34.75,95.81,150.32,250.45,367.38,449.55,1035.13,266393.86,717,7.46,0.00,3.46,6.17,8.50,9.43,9.67,9.85
20768,34188.79,1016,0.29517,34.75,95.81,145.38,247.21,366.77,451.31,1035.13,266009.66,716,7.46,0.00,3.49,6.18,8.48,9.43,9.67,9.85
20769,29187.79,839,0.28852,34.75,95.28,154.19,254.41,363.19,445.68,1035.13,266497.56,717,7.47,0.00,3.51,6.18,8.49,9.44,9.67,9.85
20770,30616.03,875,0.28866,34.75,95.81,158.02,252.20,364.01,450.76,1035.13,266548.94,717,7.48,0.08,3.54,6.22,8.50,9.44,9.67,9.85
20771,33303.66,969,0.29131,34.75,95.00,151.33,252.75,358.57,451.92,1035.13,266306.95,718,7.48,0.00,3.46,6.23,8.50,9.44,9.68,9.85
20772,34564.12,1016,0.29984,34.75,95.32,148.92,250.20,358.67,472.25,1035.13,265957.36,717,7.46,0.00,3.41,6.12,8.50,9.43,9.67,9.85
20773,32277.29,955,0.29718,30.54,94.71,145.34,251.65,365.40,456.87,1035.13,265833.85,717,7.46,0.00,3.45,6.12,8.50,9.43,9.67,9.85
20774,31419.39,916,0.29840,34.75,95.28,145.13,250.52,360.62,460.50,1035.13,265908.02,718,7.47,0.07,3.46,6.13,8.51,9.43,9.68,9.85
20775,29134.73,858,0.29553,34.75,95.00,147.35,252.20,370.74,451.20,1035.13,266402.78,714,7.44,0.00,3.26,6.09,8.47,9.43,9.67,9.83
20776,31120.35,917,0.29590,34.75,95.00,150.02,252.58,363.20,454.97,1035.13,266325.35,715,7.45,0.01,3.33,6.12,8.48,9.43,9.67,9.83
20777,28896.12,847,0.29470,34.75,94.46,150.75,255.49,364.27,453.78,1035.13,266698.22,716,7.44,0.00,3.30,6.14,8.47,9.43,9.67,9.83
20778,32243.87,946,0.29492,34.75,95.32,147.62,257.58,365.15,455.18,1035.13,266646.81,718,7.45,0.00,3.32,6.14,8.48,9.43,9.67,9.83
20779,31496.33,946,0.29772,34.75,94.46,147.35,252.95,367.11,459.27,1035.13,266642.61,719,7.46,0.01,3.37,6.16,8.49,9.43,9.67,9.83
20780,32324.20,933,0.29898,34.75,95.25,149.77,249.25,363.38,454.59,1035.13,266651.18,719,7.46,0.00,3.39,6.14,8.49,9.43,9.67,9.83
20781,30967.64,904,0.29715,34.75,95.28,149.94,252.66,365.58,449.79,1035.13,266991.70,722,7.47,0.00,3.41,6.13,8.48,9.43,9.67,9.83
20782,30514.58,889,0.29757,34.75,95.31,149.52,250.91,360.10,463.50,1035.13,267211.11,721,7.46,0.00,3.36,6.13,8.48,9.43,9.67,9.83
20783,34136.21,1010,0.29584,34.75,95.22,148.15,255.09,359.23,460.82,1035.13,266627.08,721,7.46,0.00,3.37,6.14,8.48,9.43,9.67,9.83
20784,31927.51,956,0.29518,31.96,95.81,147.62,257.98,365.76,454.40,1035.13,266625.54,720,7.47,0.00,3.42,6.14,8.48,9.42,9.68,9.83
20785,33952.53,993,0.29700,28.04,94.63,145.66,254.99,368.19,455.55,1035.13,266406.29,719,7.47,0.00,3.43,6.14,8.49,9.42,9.67,9.83
20786,31117.40,919,0.29429,31.70,95.23,153.11,252.50,366.34,456.21,1035.13,266182.93,720,7.47,0.00,3.46,6.13,8.49,9.43,9.67,9.82
20787,30495.78,880,0.29376,34.75,95.32,152.14,252.12,362.76,450.51,1035.13,266654.85,720,7.48,0.04,3.51,6.15,8.50,9.43,9.67,9.82
20788,33532.37,981,0.29304,34.75,95.81,148.49,253.44,358.57,445.21,1035.13,266180.91,719,7.49,0.00,3.50,6.13,8.51,9.43,9.67,9.82
20789,33273.10,983,0.29549,34.75,95.25,147.35,253.74,357.83,456.23,1035.13,266364.67,719,7.50,0.02,3.50,6.17,8.51,9.43,9.68,9.82
20790,32892.84,937,0.29394,34.75,96.74,147.35,253.96,362.33,459.45,1035.13,266674.77,721,7.51,0.03,3.53,6.17,8.52,9.43,9.68,9.82
20791,33861.55,991,0.29354,34.75,96.13,153.95,256.06,358.83,453.46,1035.13,266867.70,722,7.52,0.11,3.56,6.17,8.53,9.44,9.68,9.82
20792,35894.15,1043,0.29718,34.75,95.78,147.21,255.08,358.09,457.11,1035.13,266848.95,722,7.53,0.00,3.58,6.18,8.53,9.44,9.67,9.82
20793,30659.14,895,0.29478,34.75,98.16,151.24,258.66,358.29,451.76,1035.13,267672.54,722,7.52,0.00,3.56,6.15,8.52,9.44,9.68,9.82
20794,33809.59,1007,0.29940,34.75,95.81,147.79,249.46,370.08,458.34,1035.13,267592.81,720,7.51,0.00,3.55,6.14,8.51,9.44,9.67,9.82
20795,32503.19,956,0.29895,34.75,95.78,145.70,252.75,367.08,453.28,1035.13,267610.35,721,7.53,0.03,3.56,6.16,8.51,9.44,9.68,9.82
20796,30702.82,900,0.29671,34.75,94.71,149.99,256.46,365.24,454.40,1035.13,267942.59,722,7.53,0.00,3.57,6.18,8.52,9.45,9.68,9.82
20797,34043.24,984,0.29533,34.75,96.50,150.33,255.53,362.81,456.62,1035.13,267701.77,723,7.54,0.01,3.59,6.19,8.53,9.45,9.68,9.83
20798,33878.52,980,0.29592,34.75,96.13,147.82,253.67,372.57,454.72,1035.13,267710.03,723,7.55,0.00,3.63,6.21,8.53,9.45,9.68,9.83
20799,35064.91,1039,0.29879,34.75,96.13,143.71,252.20,374.86,454.55,1035.13,267614.32,723,7.55,0.00,3.67,6.18,8.53,9.45,9.68,9.83
20800,31082.86,905,0.29792,34.75,94.72,145.77,256.62,371.88,459.41,1035.13,268070.68,722,7.54,0.00,3.53,6.19,8.53,9.44,9.68,9.83
20801,35152.36,1005,0.29769,34.75,95.25,146.98,254.17,362.69,455.24,1035.13,267844.92,721,7.53,0.00,3.44,6.19,8.54,9.44,9.68,9.83
20802,33745.67,962,0.29432,34.75,95.32,148.30,256.38,368.98,450.73,1035.13,267284.94,721,7.53,0.00,3.46,6.18,8.54,9.44,9.68,9.83
20803,35480.83,995,0.29425,34.75,95.78,150.61,254.04,362.95,452.40,1035.13,267098.35,723,7.53,0.00,3.46,6.19,8.55,9.44,9.68,9.83
20804,34161.21,994,0.29510,34.75,95.78,153.53,253.93,358.61,456.98,1035.13,267060.10,725,7.53,0.00,3.48,6.21,8.55,9.44,9.68,9.83
20805,32268.24,930,0.29251,34.75,95.81,151.77,253.96,361.46,453.30,1035.13,267195.72,724,7.54,0.00,3.44,6.23,8.55,9.44,9.68,9.83
20806,34502.99,986,0.29916,34.75,95.78,148.72,251.71,365.26,460.99,1035.13,267078.39,722,7.53,0.00,3.40,6.21,8.55,9.44,9.68,9.84
20807,33206.09,986,0.30009,34.75,95.28,143.71,253.72,366.94,458.07,1035.13,267182.59,722,7.54,0.02,3.46,6.24,8.56,9.44,9.68,9.84
20808,36463.60,1099,0.30369,34.75,94.25,145.03,249.06,369.12,456.51,1035.13,266563.83,722,7.54,0.00,3.45,6.24,8.56,9.44,9.68,9.84
20809,31929.83,942,0.29646,34.75,95.25,153.15,254.84,370.38,449.90,1035.13,267177.30,719,7.53,0.00,3.37,6.25,8.56,9.43,9.68,9.84
20810,35531.72,1022,0.29785,34.75,94.42,147.62,250.86,361.45,450.51,1035.13,265635.69,716,7.50,0.00,3.35,6.23,8.54,9.43,9.68,9.84
20811,31994.52,936,0.29012,34.75,95.00,152.36,256.46,366.90,449.30,1035.13,266420.21,716,7.50,0.00,3.35,6.24,8.55,9.43,9.68,9.84
20812,32660.99,973,0.29429,34.75,95.15,147.79,256.46,367.95,454.33,1035.13,266456.67,717,7.50,0.00,3.35,6.23,8.54,9.43,9.67,9.84
20813,31282.16,922,0.29424,34.75,95.32,149.63,252.75,363.62,453.30,1035.13,266424.73,715,7.49,0.00,3.34,6.24,8.54,9.43,9.67,9.84
20814,30995.39,917,0.29307,29.83,96.13,147.62,256.54,366.39,451.92,1035.13,266981.40,716,7.49,0.00,3.31,6.24,8.54,9.43,9.68,9.84
20815,32944.18,941,0.29342,34.75,95.28,151.04,253.30,366.14,454.29,1035.13,267180.29,715,7.50,0.00,3.33,6.27,8.54,9.43,9.67,9.84
20816,30756.19,900,0.29798,34.75,95.25,148.97,251.02,367.93,454.21,1035.13,267678.28,713,7.49,0.00,3.35,6.26,8.54,9.44,9.68,9.84
20817,29880.53,831,0.29305,34.75,97.88,153.92,252.75,364.48,459.75,1035.13,268280.21,713,7.49,0.00,3.35,6.27,8.54,9.43,9.68,9.84
20818,33747.62,970,0.29554,34.75,98.70,152.29,255.02,364.25,465.40,1035.13,268289.05,714,7.50,0.01,3.36,6.28,8.54,9.44,9.68,9.85
20819,31637.15,899,0.29578,34.75,95.69,147.62,257.26,367.46,458.05,1035.13,268285.13,713,7.49,0.00,3.36,6.26,8.54,9.43,9.68,9.85
20820,34151.69,1008,0.30060,34.75,94.83,147.62,253.49,369.23,465.90,1035.13,267597.99,712,7.48,0.00,3.29,6.27,8.52,9.43,9.68,9.85
20821,27756.60,805,0.29890,34.75,97.14,149.07,252.34,365.39,463.18,1035.13,268450.19,713,7.48,0.00,3.33,6.30,8.52,9.44,9.68,9.85
20822,32627.67,942,0.29759,28.41,96.13,146.62,256.92,363.78,462.09,1035.13,268330.94,711,7.47,0.00,3.32,6.27,8.53,9.43,9.68,9.85
20823,30628.14,898,0.29488,34.75,95.28,152.76,254.92,368.23,448.49,1035.13,267325.11,712,7.45,0.00,3.31,6.28,8.51,9.43,9.67,9.85
20824,29501.05,845,0.29327,34.75,97.88,151.33,253.65,361.89,454.21,1035.13,267520.38,715,7.46,0.02,3.34,6.29,8.52,9.44,9.68,9.85
20825,31490.96,901,0.29458,34.75,96.13,147.41,252.75,369.21,455.11,1035.13,267297.41,715,7.46,0.00,3.30,6.29,8.50,9.44,9.68,9.85
20826,35157.36,996,0.29583,34.75,95.28,146.58,255.30,358.78,455.80,1035.13,266380.84,711,7.42,0.00,3.26,6.26,8.48,9.43,9.67,9.85
20827,29248.97,849,0.29518,34.75,94.44,144.52,255.52,371.02,451.06,1035.13,266724.10,711,7.42,0.00,3.26,6.27,8.48,9.43,9.67,9.85
20828,28089.37,814,0.29222,34.75,95.81,148.82,257.29,363.03,447.53,1035.13,267119.37,712,7.43,0.05,3.30,6.29,8.49,9.43,9.67,9.85
20829,33401.64,955,0.29460,34.75,97.88,146.70,252.58,363.51,451.46,1035.13,266735.13,708,7.40,0.00,3.22,6.25,8.46,9.43,9.67,9.85
20830,31215.87,915,0.29482,34.75,95.81,144.39,257.98,364.97,458.36,1035.13,266825.37,709,7.41,0.00,3.22,6.25,8.46,9.43,9.67,9.85
20831,28641.26,862,0.29366,34.75,95.00,145.86,261.68,366.77,454.21,1035.13,267221.40,712,7.42,0.02,3.25,6.26,8.47,9.43,9.67,9.85
20832,30410.34,859,0.29440,32.10,95.32,145.78,258.70,362.38,452.43,1035.13,267361.62,712,7.43,0.07,3.26,6.28,8.48,9.44,9.67,9.86
20833,33048.68,938,0.29101,34.75,94.32,147.99,259.86,358.57,448.09,1035.13,267188.08,708,7.41,0.00,3.03,6.27,8.47,9.42,9.67,9.86
20834,30380.61,876,0.29312,34.75,97.88,147.47,258.72,358.38,446.89,1035.13,266913.58,710,7.40,0.00,2.99,6.28,8.47,9.43,9.67,9.86
20835,31935.91,925,0.29232,34.75,96.13,149.89,254.96,366.24,448.66,1035.13,266704.01,711,7.40,0.00,3.02,6.29,8.48,9.43,9.67,9.86
20836,31189.24,914,0.29369,34.75,95.00,149.66,254.64,363.78,454.47,1035.13,266232.00,711,7.41,0.00,3.05,6.29,8.47,9.43,9.67,9.86
20837,29867.22,855,0.29318,34.75,96.13,144.34,256.46,367.46,456.74,1035.13,266700.84,710,7.41,0.00,3.08,6.31,8.47,9.43,9.67,9.86
20838,34929.50,1011,0.29496,34.75,95.00,149.36,256.62,359.24,454.23,1035.13,266361.20,709,7.40,0.00,3.09,6.31,8.47,9.41,9.67,9.86
20839,34025.81,990,0.30058,34.75,95.00,145.28,249.80,360.20,462.66,1035.13,266191.22,709,7.41,0.00,3.11,6.31,8.48,9.41,9.67,9.86
20840,35280.55,1005,0.30004,34.75,95.00,145.18,249.28,360.03,461.53,1035.13,265836.90,709,7.40,0.00,3.11,6.30,8.48,9.41,9.67,9.86
20841,31843.09,917,0.29687,34.75,95.00,148.57,251.04,359.59,458.02,1035.13,265916.97,710,7.41,0.00,3.14,6.31,8.48,9.41,9.67,9.86
20842,30138.55,848,0.29782,34.75,94.71,151.74,252.07,361.93,454.09,1035.13,266127.51,712,7.40,0.00,3.07,6.27,8.46,9.41,9.67,9.86
20843,35134.34,1022,0.30238,34.75,94.10,146.57,250.41,362.93,455.36,1035.13,265329.39,711,7.39,0.00,3.06,6.23,8.46,9.40,9.67,9.86
20844,31670.54,930,0.29754,34.75,94.42,146.86,250.57,370.40,454.21,801.95,265026.91,713,7.40,0.00,3.08,6.24,8.45,9.40,9.67,9.86
20845,34688.09,1005,0.30327,34.75,94.14,144.52,252.20,359.51,456.84,869.72,264342.09,711,7.39,0.00,2.99,6.25,8.45,9.41,9.67,9.86
20846,32740.26,962,0.30232,34.75,94.71,143.98,252.58,357.58,458.32,801.64,264080.51,711,7.39,0.00,2.95,6.22,8.45,9.40,9.67,9.86
20847,29485.22,875,0.29906,34.75,94.25,144.34,256.10,354.63,452.23,814.92,264298.30,713,7.39,0.00,2.97,6.23,8.45,9.40,9.68,9.86
20848,29492.07,842,0.29646,34.75,94.71,145.60,257.44,354.95,450.66,794.12,264444.60,715,7.40,0.02,3.00,6.24,8.45,9.41,9.68,9.86
20849,35313.45,1026,0.29605,37.59,94.44,144.31,251.15,361.91,450.03,699.06,263863.05,716,7.40,0.00,3.01,6.22,8.45,9.40,9.67,9.87
20850,31166.15,929,0.29821,37.59,94.52,144.50,246.28,355.54,451.56,735.95,263486.72,718,7.40,0.00,3.03,6.23,8.46,9.41,9.68,9.87
20851,30758.75,895,0.29491,37.59,94.71,143.01,251.74,358.57,452.74,722.83,263036.60,717,7.39,0.00,3.03,6.25,8.46,9.40,9.68,9.87
20852,32335.20,935,0.29709,37.59,94.14,146.17,248.37,362.81,453.84,703.47,262881.22,715,7.39,0.00,2.92,6.23,8.47,9.40,9.68,9.87
20853,30814.60,915,0.29861,37.59,94.44,143.71,248.62,361.83,460.03,709.65,263023.02,715,7.38,0.00,2.94,6.23,8.46,9.40,9.67,9.87
20854,30737.53,889,0.29754,37.59,94.48,143.71,248.29,355.54,465.03,699.06,262502.09,715,7.37,0.00,2.80,6.24,8.46,9.40,9.67,9.87
20855,34295.93,1003,0.29646,37.59,95.32,143.01,250.33,355.54,454.21,699.49,261532.90,715,7.38,0.00,2.79,6.25,8.46,9.40,9.68,9.87
20856,32480.87,948,0.29707,37.59,94.71,144.29,250.28,358.25,458.71,699.06,261587.18,717,7.39,0.05,2.84,6.26,8.47,9.41,9.68,9.87
20857,33387.41,972,0.29700,37.59,95.17,143.01,245.90,361.50,448.89,802.58,261439.07,718,7.39,0.00,2.82,6.28,8.48,9.41,9.68,9.87
20858,30372.28,901,0.29792,37.59,94.71,147.62,245.09,361.36,451.56,732.01,261855.42,719,7.40,0.00,2.80,6.28,8.49,9.41,9.68,9.87
20859,34745.89,1026,0.30008,37.59,94.10,143.71,246.98,356.06,450.03,793.12,261470.89,720,7.39,0.00,2.80,6.28,8.48,9.41,9.68,9.87
20860,30697.04,885,0.29758,37.59,95.32,144.15,243.97,356.49,454.21,705.33,261857.07,719,7.37,0.00,2.77,6.25,8.47,9.41,9.67,9.87
20861,31534.14,934,0.29787,37.59,94.71,146.56,246.42,358.45,456.50,845.57,261753.56,718,7.37,0.00,2.75,6.25,8.47,9.41,9.67,9.87
20862,28444.93,832,0.29977,37.59,95.32,141.26,250.20,358.00,452.41,762.41,262236.31,719,7.38,0.01,2.79,6.28,8.47,9.41,9.67,9.87
20863,32184.95,941,0.29893,37.59,94.14,144.10,251.36,357.88,457.54,728.59,262055.15,719,7.38,0.00,2.79,6.29,8.48,9.42,9.67,9.84
20864,29381.03,895,0.29848,37.59,94.44,143.01,251.63,356.55,454.34,761.44,262493.28,717,7.38,0.00,2.79,6.28,8.47,9.42,9.67,9.84
20865,31087.23,941,0.29598,37.59,94.14,139.91,256.29,355.85,446.23,732.95,262448.32,715,7.37,0.00,2.77,6.27,8.47,9.42,9.67,9.84
20866,31562.24,940,0.29947,37.59,94.14,139.16,252.20,359.20,454.73,675.60,262420.74,713,7.35,0.00,2.78,6.27,8.44,9.41,9.67,9.84
20867,32407.08,942,0.29929,37.59,94.25,141.07,251.52,359.40,452.93,777.68,261779.45,713,7.35,0.00,2.75,6.26,8.45,9.40,9.67,9.83
20868,32645.27,982,0.30284,37.59,94.42,140.11,248.04,363.42,463.74,726.66,261570.79,716,7.35,0.00,2.67,6.27,8.45,9.39,9.67,9.83
20869,32963.93,961,0.30109,37.59,94.44,140.73,245.09,360.20,456.73,1070.51,261314.47,717,7.35,0.00,2.73,6.24,8.46,9.38,9.67,9.83
20870,29548.81,868,0.29666,37.59,95.65,144.78,244.46,355.54,446.35,848.60,261706.03,716,7.36,0.00,2.73,6.22,8.46,9.38,9.67,9.83
20871,28957.01,875,0.30028,37.59,93.88,143.01,248.88,353.27,454.44,870.21,262280.33,715,7.33,0.00,2.66,6.17,8.45,9.38,9.67,9.83
20872,31036.40,911,0.29561,37.59,95.00,141.07,251.52,351.82,453.73,752.07,262141.76,717,7.35,0.05,2.69,6.19,8.45,9.38,9.68,9.83
20873,31368.34,895,0.29366,37.59,95.87,141.92,252.20,356.18,449.27,821.83,262092.44,717,7.36,0.08,2.71,6.20,8.47,9.38,9.68,9.83
