iteration,total_transactions_amount,transactions_count,gini,min,p10,p25,p50,p75,p90,max,total_wealth,adult_agents,edu_mean,edu_min,edu_p10,edu_p25,edu_p50,edu_p75,edu_p90,edu_max
17743,1555.15,231,0.25247,30.70,62.15,91.85,147.91,196.96,229.11,518.21,147505.91,701,7.28,0.00,2.97,5.88,8.30,9.37,9.66,9.84
17744,1108.18,162,0.25104,30.70,62.22,92.43,149.09,197.86,228.21,518.21,147445.21,702,7.28,0.00,2.98,5.90,8.31,9.37,9.67,9.84
17745,1149.38,168,0.25031,30.70,62.22,92.43,149.06,198.26,228.03,518.21,147451.60,702,7.29,0.00,2.98,5.91,8.32,9.37,9.67,9.84
17746,1209.49,177,0.24957,30.70,63.30,92.98,149.26,197.24,229.08,518.21,147427.89,702,7.29,0.00,3.00,5.90,8.31,9.38,9.67,9.84
17747,1299.78,183,0.25008,30.70,62.22,92.52,147.55,196.55,229.70,518.21,147173.72,700,7.28,0.00,3.02,5.91,8.31,9.37,9.67,9.84
17748,974.29,141,0.24908,30.70,62.22,92.52,147.72,197.09,229.11,518.21,147207.20,701,7.30,0.00,3.05,5.94,8.32,9.38,9.67,9.84
17749,915.24,136,0.24915,30.70,62.22,92.58,147.72,197.68,229.10,518.21,146986.18,701,7.30,0.00,3.08,5.94,8.32,9.38,9.67,9.84
17750,1069.88,153,0.24849,30.70,62.22,92.36,148.32,198.30,228.20,518.21,146998.63,701,7.31,0.05,3.13,5.95,8.33,9.38,9.67,9.84
17751,1371.13,199,0.24750,30.70,61.08,92.86,148.82,197.58,228.04,518.21,147037.38,698,7.30,0.00,3.09,5.88,8.32,9.38,9.67,9.84
17752,1020.15,148,0.24857,30.70,61.08,92.52,148.06,197.17,228.92,518.21,147110.42,696,7.29,0.00,3.09,5.89,8.32,9.37,9.67,9.84
17753,1219.30,167,0.24729,30.70,61.08,93.86,148.95,197.68,228.94,518.21,146910.05,695,7.30,0.00,3.09,5.90,8.32,9.37,9.67,9.84
17754,1237.02,178,0.24849,30.70,60.61,92.48,149.29,197.50,229.55,518.21,146794.99,694,7.29,0.00,3.09,5.79,8.32,9.38,9.67,9.84
17755,1101.59,159,0.24770,30.70,60.54,92.64,148.87,198.42,228.85,518.21,146827.57,695,7.30,0.00,3.11,5.80,8.32,9.38,9.67,9.84
17756,1025.08,150,0.24683,30.70,60.54,93.18,148.82,197.40,228.76,431.62,146784.19,696,7.31,0.00,3.12,5.82,8.32,9.38,9.67,9.84
17757,1263.04,183,0.24808,30.70,60.34,93.42,147.76,197.90,230.25,431.62,146741.66,698,7.31,0.00,3.17,5.82,8.32,9.38,9.68,9.84
17758,1154.78,165,0.24622,30.70,60.54,93.99,147.84,197.41,230.12,431.62,146706.30,696,7.31,0.00,3.14,5.82,8.33,9.38,9.67,9.84
17759,964.41,144,0.24573,30.70,60.54,94.26,149.24,196.12,228.68,431.62,146735.63,698,7.32,0.01,3.17,5.84,8.33,9.39,9.68,9.84
17760,1247.37,178,0.24535,30.70,60.54,94.62,148.53,195.31,228.41,431.62,146783.15,699,7.32,0.00,3.17,5.85,8.34,9.39,9.68,9.85
17761,1169.28,165,0.24391,30.70,60.54,94.93,147.20,196.45,227.80,431.62,146846.33,701,7.32,0.00,3.15,5.85,8.34,9.38,9.68,9.85
17762,1163.98,170,0.24323,30.70,60.54,95.74,147.55,196.88,227.91,387.21,146870.23,703,7.33,0.01,3.22,5.87,8.35,9.39,9.68,9.85
17763,1211.36,174,0.24386,30.70,60.61,95.74,147.80,196.44,228.79,387.21,146888.30,704,7.33,0.00,3.25,5.88,8.36,9.39,9.68,9.85
17764,1345.68,193,0.24427,30.70,60.61,95.74,147.55,197.41,228.99,387.21,146886.53,705,7.34,0.00,3.24,5.89,8.36,9.39,9.68,9.85
17765,960.71,137,0.24593,30.70,60.61,96.04,146.75,197.08,228.87,452.49,146897.78,703,7.33,0.00,3.15,5.82,8.35,9.39,9.68,9.85
17766,1277.72,176,0.24550,30.70,60.61,95.74,146.86,198.35,229.25,452.49,146920.37,703,7.35,0.04,3.20,5.83,8.35,9.39,9.68,9.85
17767,1120.14,157,0.24503,30.70,62.03,96.25,147.20,196.17,229.01,452.49,146728.07,701,7.33,0.00,3.14,5.79,8.34,9.38,9.68,9.85
17768,1233.94,178,0.24520,30.70,62.03,96.25,147.55,195.20,230.23,452.49,146843.11,699,7.32,0.00,3.07,5.79,8.34,9.38,9.68,9.85
17769,1256.24,185,0.24631,30.70,60.61,95.51,148.18,195.67,230.76,452.49,146962.13,696,7.31,0.00,3.03,5.79,8.32,9.38,9.67,9.85
17770,1446.53,200,0.24646,30.70,60.61,95.74,148.33,197.17,230.08,452.49,147088.04,697,7.31,0.00,3.03,5.80,8.33,9.38,9.67,9.85
17771,1192.39,164,0.24695,30.70,60.54,96.02,147.62,197.13,230.60,452.49,147214.52,697,7.32,0.00,3.03,5.82,8.34,9.38,9.67,9.85
17772,1334.66,183,0.24806,30.70,60.34,95.02,148.25,197.80,231.44,452.49,147328.25,696,7.32,0.00,3.05,5.83,8.35,9.38,9.67,9.85
17773,1360.68,203,0.24864,30.70,60.54,94.94,147.30,198.31,232.35,452.49,147425.28,697,7.33,0.10,3.10,5.85,8.35,9.38,9.67,9.85
17774,1232.84,182,0.24785,30.70,60.61,93.98,147.72,198.21,230.57,452.49,147557.02,698,7.34,0.00,3.11,5.85,8.35,9.38,9.67,9.86
17775,1224.48,179,0.24781,30.70,60.54,94.65,147.71,198.49,230.97,452.49,147385.66,698,7.34,0.00,3.13,5.86,8.35,9.39,9.67,9.86
17776,881.12,126,0.24830,30.70,60.54,94.33,147.91,198.28,230.81,452.49,147526.41,698,7.34,0.00,3.17,5.89,8.36,9.39,9.67,9.86
17777,1037.60,145,0.24822,30.70,60.54,94.68,147.85,199.17,231.70,452.49,147641.53,701,7.35,0.00,3.18,5.90,8.37,9.39,9.67,9.86
17778,1323.50,191,0.24981,30.70,60.19,94.74,148.29,197.96,232.11,452.49,147679.19,699,7.34,0.00,3.09,5.91,8.37,9.38,9.66,9.86
17779,1315.40,185,0.24967,30.70,60.10,94.30,148.35,197.63,231.59,452.49,147671.04,696,7.33,0.00,3.00,5.92,8.35,9.37,9.66,9.86
17780,890.64,129,0.25084,30.70,59.05,94.00,148.00,197.33,229.99,452.49,147684.57,695,7.31,0.00,2.93,5.93,8.34,9.37,9.66,9.86
17781,896.64,131,0.25001,30.70,59.38,95.58,148.33,198.20,230.51,452.49,147683.80,697,7.32,0.02,2.96,5.95,8.35,9.38,9.66,9.86
17782,938.15,137,0.24958,30.70,59.38,95.16,147.55,197.54,229.78,452.49,147428.00,697,7.33,0.00,3.00,5.96,8.35,9.38,9.66,9.86
17783,1346.15,199,0.25075,30.70,58.98,93.75,148.12,198.73,230.05,452.49,147470.53,695,7.29,0.00,2.90,5.94,8.33,9.37,9.65,9.86
17784,1686.78,235,0.25039,30.70,59.38,93.98,147.19,196.31,228.60,452.49,147320.88,695,7.30,0.00,2.93,5.95,8.34,9.37,9.66,9.86
17785,1045.79,155,0.25117,30.70,58.98,93.79,148.45,197.25,230.21,452.49,147281.94,695,7.29,0.00,2.91,5.97,8.32,9.37,9.65,9.86
17786,956.06,140,0.25216,30.70,58.98,93.79,147.82,196.90,230.93,452.49,147271.40,695,7.28,0.00,2.89,5.97,8.32,9.37,9.65,9.85
17787,1050.29,148,0.25125,30.70,58.98,94.17,147.20,196.47,231.46,452.49,147276.67,696,7.29,0.00,2.87,5.98,8.33,9.37,9.66,9.85
17788,700.03,103,0.25166,30.70,58.11,95.14,146.82,196.45,230.18,452.49,147114.80,697,7.29,0.00,2.87,5.99,8.33,9.37,9.66,9.85
17789,1073.03,159,0.25077,30.70,58.98,94.95,147.20,195.99,229.68,452.49,147127.66,697,7.31,0.07,2.92,6.01,8.34,9.38,9.66,9.85
17790,1024.52,148,0.25103,30.70,58.98,95.08,148.21,196.11,227.91,452.49,147183.80,696,7.31,0.00,2.89,5.99,8.34,9.38,9.66,9.85
17791,934.73,134,0.25108,30.70,58.98,93.84,147.72,195.50,229.05,452.49,147006.10,695,7.31,0.00,2.91,5.99,8.33,9.38,9.66,9.85
17792,1186.26,174,0.25165,30.70,58.98,93.79,148.49,196.31,229.57,452.49,147098.07,695,7.31,0.00,2.91,5.96,8.34,9.38,9.66,9.85
17793,1195.01,168,0.25124,30.70,58.98,93.98,149.09,196.08,229.62,452.49,147122.37,697,7.32,0.01,2.97,5.99,8.34,9.38,9.66,9.85
17794,1188.94,178,0.25127,30.70,58.98,93.93,147.83,196.22,228.17,452.49,147147.33,696,7.32,0.00,2.93,5.97,8.34,9.39,9.66,9.85
17795,1089.77,162,0.25212,30.70,58.11,93.98,147.20,197.62,227.80,452.49,146960.91,695,7.31,0.00,2.94,5.97,8.32,9.38,9.66,9.85
17796,1067.69,154,0.25300,30.70,58.11,93.58,146.30,196.05,225.52,545.19,147034.07,692,7.29,0.00,2.84,5.92,8.29,9.36,9.65,9.85
17797,1169.54,161,0.25307,30.70,58.11,93.55,145.98,197.69,226.35,545.19,147056.32,693,7.30,0.04,2.91,5.94,8.30,9.36,9.65,9.86
17798,1075.04,152,0.25150,30.70,58.11,93.98,147.03,196.86,226.28,452.49,147028.85,692,7.30,0.00,2.92,5.97,8.29,9.36,9.65,9.86
17799,912.76,130,0.25252,30.70,58.11,93.66,145.37,196.90,228.12,452.49,147033.37,692,7.31,0.00,2.93,5.96,8.30,9.36,9.65,9.86
17800,856.40,125,0.25414,30.70,58.98,93.48,145.42,195.05,227.13,452.49,147031.18,689,7.29,0.00,2.84,5.95,8.30,9.36,9.65,9.84
17801,873.81,127,0.25389,30.70,58.98,93.68,146.18,196.45,226.29,452.49,146978.29,690,7.30,0.00,2.84,5.96,8.31,9.36,9.65,9.84
17802,1323.73,190,0.25324,30.70,58.98,93.79,147.38,196.55,228.47,452.49,146916.74,691,7.31,0.08,2.88,5.99,8.31,9.37,9.66,9.84
17803,1052.85,150,0.25389,30.70,59.38,93.79,147.80,197.87,228.31,452.49,146921.03,691,7.29,0.00,2.88,5.97,8.31,9.37,9.65,9.85
17804,1114.98,159,0.25256,30.70,59.38,93.59,147.46,195.48,226.83,452.49,146876.48,691,7.30,0.00,2.89,5.98,8.31,9.37,9.65,9.85
17805,907.10,135,0.25132,30.70,59.49,93.98,148.47,196.23,226.69,452.49,146866.48,692,7.30,0.00,2.92,5.99,8.32,9.37,9.66,9.85
17806,1160.92,168,0.25029,30.70,59.49,95.04,147.72,196.30,226.93,452.49,146840.10,691,7.31,0.00,2.94,5.97,8.32,9.37,9.66,9.85
17807,1057.59,146,0.25355,30.70,58.98,94.21,145.89,196.93,227.28,452.49,146857.61,690,7.29,0.00,2.93,5.95,8.31,9.37,9.65,9.85
17808,904.79,122,0.25422,30.70,58.11,93.83,146.05,196.79,229.03,452.49,146847.01,691,7.29,0.00,2.97,5.96,8.31,9.37,9.66,9.85
17809,964.01,143,0.25440,30.70,57.91,93.79,147.55,195.81,227.80,452.49,146792.30,690,7.28,0.00,2.92,5.93,8.31,9.37,9.65,9.85
17810,938.31,135,0.25263,30.70,57.91,94.08,146.24,195.99,227.80,452.49,146492.46,690,7.27,0.00,2.91,5.90,8.31,9.37,9.65,9.85
17811,756.19,109,0.25164,30.70,58.08,94.56,145.84,195.35,225.83,452.49,146257.65,688,7.27,0.00,2.92,5.92,8.30,9.37,9.65,9.85
17812,1100.43,157,0.25134,30.70,58.08,95.94,145.71,196.43,225.97,452.49,146302.56,687,7.26,0.00,2.95,5.92,8.30,9.37,9.65,9.84
17813,1374.00,194,0.25107,30.70,58.08,95.92,146.43,195.90,225.53,452.49,146334.51,687,7.27,0.06,2.95,5.95,8.31,9.37,9.65,9.84
17814,1323.90,185,0.25211,30.70,58.11,95.31,145.96,196.16,227.79,452.49,146164.55,689,7.27,0.00,2.89,5.94,8.31,9.37,9.65,9.84
17815,1111.27,160,0.25156,30.70,58.98,95.64,145.94,194.64,227.22,452.49,146215.46,689,7.27,0.00,2.86,5.95,8.31,9.37,9.65,9.84
17816,1350.00,188,0.25018,30.70,58.98,96.25,146.81,193.48,227.33,452.49,146271.41,691,7.26,0.00,2.86,5.88,8.29,9.37,9.65,9.84
17817,1034.75,144,0.24957,30.70,58.98,96.31,145.72,192.88,226.48,452.49,145852.98,692,7.26,0.00,2.85,5.89,8.29,9.37,9.65,9.84
17818,1047.53,156,0.24993,30.70,59.38,94.26,144.36,193.16,227.04,452.49,145741.44,693,7.26,0.00,2.87,5.88,8.29,9.37,9.65,9.84
17819,867.28,133,0.25024,30.70,59.38,94.79,143.95,194.56,227.07,452.49,145886.15,694,7.28,0.04,2.92,5.90,8.30,9.37,9.65,9.84
17820,1061.31,149,0.25038,30.70,59.49,95.01,143.48,194.99,226.63,452.49,145793.80,696,7.28,0.00,2.92,5.91,8.30,9.37,9.65,9.84
17821,1081.30,162,0.25055,30.70,59.49,93.98,143.48,195.58,226.14,452.49,145894.71,697,7.30,0.03,2.94,5.93,8.31,9.38,9.66,9.84
17822,762.32,113,0.25011,30.70,59.49,94.87,143.48,195.92,226.28,452.49,146040.67,697,7.31,0.04,2.99,5.96,8.32,9.38,9.66,9.85
17823,1153.03,160,0.25037,30.70,59.49,93.79,143.89,196.13,227.80,452.49,146181.46,699,7.32,0.12,3.04,5.97,8.32,9.38,9.66,9.85
17824,1183.97,161,0.24984,30.70,59.52,93.78,145.41,195.67,227.80,452.49,146286.80,702,7.34,0.16,3.06,6.00,8.33,9.38,9.66,9.85
17825,1164.92,173,0.24948,30.70,59.52,94.64,145.60,195.19,228.73,452.49,146396.29,702,7.34,0.00,3.07,6.02,8.33,9.38,9.66,9.85
17826,997.85,144,0.24978,30.70,59.49,94.38,144.37,195.14,228.61,452.49,146311.61,700,7.33,0.00,3.07,6.02,8.33,9.38,9.66,9.85
17827,1193.29,164,0.25013,30.70,59.52,93.71,145.02,195.76,229.26,452.49,146477.09,701,7.35,0.04,3.12,6.04,8.34,9.38,9.66,9.85
17828,1072.10,160,0.25028,30.70,60.10,94.22,145.26,196.16,229.80,452.49,146632.41,701,7.36,0.06,3.15,6.07,8.34,9.39,9.66,9.85
17829,1216.94,173,0.25153,30.70,59.52,93.15,145.02,196.44,229.78,452.49,146316.32,699,7.34,0.00,3.11,6.00,8.34,9.38,9.66,9.85
17830,1324.52,193,0.25255,30.70,59.43,93.50,143.83,196.23,232.08,452.49,146442.64,697,7.33,0.00,3.12,5.98,8.34,9.38,9.66,9.85
17831,1148.37,171,0.25292,30.70,59.43,93.11,143.35,197.51,231.20,452.49,146591.91,698,7.34,0.02,3.16,6.00,8.36,9.39,9.66,9.85
17832,1227.25,177,0.25194,30.70,59.43,93.83,142.99,197.30,230.28,452.49,146736.78,699,7.36,0.07,3.19,6.03,8.37,9.39,9.66,9.85
17833,1169.56,174,0.25161,30.22,59.43,93.79,144.02,197.80,229.59,452.49,146870.08,700,7.36,0.00,3.21,6.00,8.37,9.39,9.67,9.85
17834,1420.14,210,0.25123,30.22,59.49,93.68,145.12,198.30,230.98,452.49,146995.77,698,7.35,0.00,3.19,5.99,8.37,9.38,9.67,9.85
17835,1315.50,187,0.25442,30.22,59.49,92.32,144.92,195.71,230.58,452.49,147093.00,697,7.34,0.00,3.11,5.98,8.33,9.38,9.66,9.85
17836,1117.41,163,0.25609,30.22,59.52,92.42,144.87,195.97,230.97,452.49,147084.94,695,7.32,0.00,3.03,5.97,8.29,9.38,9.66,9.85
17837,1275.54,190,0.25424,30.22,59.52,93.79,145.34,196.69,230.68,452.49,147068.48,699,7.33,0.00,3.06,5.99,8.30,9.39,9.66,9.85
17838,1445.69,210,0.25538,30.22,60.10,91.97,144.63,196.43,231.37,452.49,147037.32,697,7.33,0.00,3.08,5.99,8.30,9.39,9.66,9.85
17839,1337.01,192,0.25372,30.22,60.54,93.30,144.71,196.45,230.03,452.49,147039.55,699,7.34,0.02,3.13,6.00,8.31,9.39,9.66,9.85
17840,979.50,139,0.25336,30.22,60.78,93.36,144.83,197.83,231.34,452.49,147089.09,699,7.33,0.00,3.08,5.98,8.30,9.38,9.66,9.86
17841,1202.07,175,0.25263,30.22,60.78,93.29,145.55,195.49,230.07,452.49,147114.74,701,7.33,0.00,3.08,5.98,8.30,9.38,9.66,9.86
17842,1227.45,177,0.25200,30.22,60.68,93.82,145.23,195.92,227.74,452.49,147188.53,701,7.32,0.00,3.00,5.99,8.29,9.38,9.66,9.86
17843,1049.10,151,0.25106,30.22,61.35,94.76,145.55,195.50,228.98,452.49,147208.48,703,7.33,0.00,3.05,6.01,8.29,9.38,9.67,9.86
17844,1224.34,178,0.25108,30.22,61.35,95.85,145.37,194.75,229.17,452.49,147219.07,705,7.34,0.03,3.06,6.02,8.31,9.39,9.67,9.86
17845,951.09,135,0.25119,30.22,61.35,95.78,145.12,196.53,229.15,452.49,147270.39,703,7.34,0.00,3.07,6.02,8.31,9.39,9.67,9.86
17846,1147.04,161,0.25136,30.22,62.03,95.03,145.55,196.11,230.00,452.49,147073.78,704,7.34,0.00,3.03,6.02,8.31,9.39,9.67,9.86
17847,984.18,145,0.25083,30.22,62.08,93.79,145.37,196.61,228.55,452.49,146888.32,702,7.33,0.00,3.03,6.03,8.30,9.38,9.66,9.86
17848,976.35,140,0.24973,30.22,62.08,93.98,145.26,196.63,227.96,452.49,147007.27,702,7.33,0.00,3.01,6.04,8.30,9.37,9.67,9.86
17849,1422.36,209,0.24947,30.22,62.08,93.98,145.23,196.01,227.80,452.49,147125.32,703,7.34,0.01,3.06,6.06,8.30,9.38,9.67,9.86
17850,1163.97,171,0.24946,30.22,62.08,94.48,145.37,195.78,226.85,452.49,147275.76,704,7.35,0.00,3.03,6.06,8.31,9.38,9.67,9.86
17851,1283.10,188,0.25055,30.22,62.08,94.76,145.62,196.62,227.55,452.49,147432.74,703,7.35,0.00,3.06,6.07,8.31,9.38,9.67,9.86
17852,1253.21,173,0.25064,30.22,62.41,95.48,145.89,196.21,228.88,452.49,147591.22,703,7.35,0.00,3.06,6.07,8.32,9.38,9.67,9.86
17853,926.49,143,0.25047,30.22,62.41,94.76,146.11,196.00,229.49,452.49,147764.57,704,7.37,0.08,3.09,6.08,8.33,9.38,9.67,9.86
17854,1056.44,152,0.25031,30.22,62.08,93.79,146.42,196.66,228.81,452.49,147894.18,706,7.38,0.15,3.13,6.10,8.33,9.39,9.68,9.86
17855,1103.99,162,0.25109,30.22,62.03,93.98,146.15,196.64,228.98,452.49,147998.44,706,7.36,0.00,3.15,6.07,8.33,9.38,9.66,9.86
17856,1031.43,160,0.25100,30.22,61.35,93.83,145.37,197.46,228.98,452.49,147738.55,707,7.37,0.00,3.15,6.09,8.33,9.39,9.66,9.86
17857,1204.07,175,0.25040,30.22,62.03,93.98,145.35,197.78,227.74,452.49,147786.01,707,7.38,0.03,3.20,6.12,8.34,9.39,9.66,9.86
17858,1202.36,173,0.25227,30.22,62.03,93.66,144.14,196.33,228.28,452.49,147635.98,705,7.35,0.00,3.14,6.04,8.33,9.38,9.65,9.86
17859,1115.43,158,0.25110,30.22,62.03,94.00,144.80,196.93,229.92,452.49,147769.10,705,7.36,0.00,3.18,6.05,8.34,9.38,9.66,9.86
17860,1180.55,178,0.25167,30.22,62.41,93.87,145.31,196.48,230.64,452.49,147873.21,702,7.34,0.00,3.17,6.04,8.34,9.38,9.65,9.86
17861,964.76,141,0.25218,30.22,62.08,94.12,145.32,195.68,228.93,453.08,147949.14,704,7.35,0.00,3.18,6.06,8.35,9.38,9.66,9.87
17862,1079.61,161,0.25140,30.22,62.41,94.81,145.32,195.88,228.50,452.49,148018.13,706,7.36,0.09,3.21,6.08,8.36,9.38,9.66,9.87
17863,1064.84,159,0.25059,30.22,62.08,94.86,146.93,196.46,228.21,452.49,148075.45,706,7.36,0.00,3.22,6.09,8.36,9.38,9.66,9.87
17864,802.21,121,0.24958,30.22,62.08,94.76,147.55,196.23,227.96,452.49,148123.49,705,7.37,0.00,3.17,6.09,8.36,9.39,9.66,9.87
17865,997.76,145,0.24928,30.22,62.08,95.88,147.63,196.45,228.34,452.49,148171.52,705,7.38,0.06,3.24,6.12,8.37,9.39,9.66,9.87
17866,1306.28,200,0.24823,30.22,62.41,96.76,147.77,196.18,228.69,452.49,148238.00,705,7.38,0.00,3.26,6.14,8.38,9.39,9.66,9.87
17867,1164.50,170,0.24900,30.22,62.08,95.48,147.72,195.94,230.42,452.49,148317.83,704,7.38,0.00,3.26,6.12,8.37,9.39,9.66,9.87
17868,1179.39,168,0.25180,30.22,61.72,94.76,146.10,197.83,230.34,458.03,148404.17,702,7.36,0.00,3.11,6.05,8.36,9.39,9.65,9.87
17869,1089.88,157,0.25109,30.22,60.78,94.76,146.10,198.19,228.19,452.49,148107.11,699,7.33,0.00,3.10,6.04,8.35,9.37,9.65,9.87
17870,1272.46,180,0.25031,30.22,61.22,95.08,145.21,197.44,228.87,452.49,148049.91,701,7.35,0.01,3.15,6.06,8.36,9.37,9.65,9.87
17871,1169.72,167,0.24963,30.22,61.22,95.26,145.89,196.41,229.47,452.49,148058.66,701,7.36,0.07,3.20,6.08,8.37,9.37,9.65,9.87
17872,1038.23,151,0.25078,30.22,61.22,95.53,144.63,197.43,228.80,452.49,148115.67,703,7.36,0.00,3.22,6.09,8.37,9.38,9.65,9.87
17873,961.52,136,0.25143,30.22,61.22,95.96,144.63,197.47,228.36,436.89,147865.41,704,7.36,0.00,3.23,6.11,8.37,9.38,9.65,9.87
17874,1180.65,171,0.25089,30.22,61.22,97.51,145.42,197.47,229.25,436.89,147800.69,705,7.36,0.00,3.26,6.13,8.37,9.38,9.65,9.84
17875,1140.86,169,0.25054,30.22,60.78,97.77,144.32,198.91,229.26,436.89,147761.47,705,7.37,0.00,3.28,6.13,8.38,9.38,9.65,9.84
17876,1038.59,155,0.24974,30.22,60.34,97.77,145.01,198.03,229.25,436.89,147454.58,704,7.36,0.00,3.26,6.13,8.39,9.38,9.66,9.84
17877,1113.31,158,0.24910,30.22,60.60,97.77,143.90,196.39,228.00,436.89,147146.52,703,7.33,0.00,3.12,6.08,8.39,9.38,9.65,9.84
17878,1018.79,148,0.24811,30.22,60.60,97.46,145.85,195.49,228.08,436.89,147121.77,703,7.34,0.00,3.17,6.07,8.40,9.37,9.65,9.84
17879,996.65,143,0.24665,30.22,60.78,97.74,146.74,194.50,228.55,436.89,147156.20,702,7.33,0.00,3.12,6.05,8.40,9.37,9.65,9.84
17880,968.41,136,0.24621,30.22,60.78,98.05,146.72,193.04,228.44,436.89,147188.71,701,7.34,0.00,3.13,6.05,8.40,9.36,9.65,9.84
17881,1036.45,148,0.24668,30.22,61.14,98.24,145.90,193.76,228.79,436.89,147267.68,702,7.34,0.00,3.17,6.06,8.40,9.37,9.65,9.84
17882,1233.48,171,0.24614,30.22,61.22,97.96,146.64,193.20,228.52,436.89,147300.61,702,7.34,0.00,3.19,5.98,8.41,9.37,9.65,9.85
17883,925.00,135,0.24521,30.22,61.22,98.30,145.55,193.39,228.59,436.89,147317.20,703,7.36,0.05,3.24,6.01,8.42,9.37,9.65,9.85
17884,954.31,140,0.24535,30.22,61.22,98.65,144.57,194.64,230.13,436.89,147355.30,705,7.37,0.08,3.27,6.03,8.43,9.37,9.66,9.85
17885,1538.04,213,0.24553,30.22,61.22,97.79,144.99,195.94,229.49,436.89,147361.28,706,7.38,0.12,3.31,6.05,8.44,9.38,9.66,9.85
17886,1140.75,161,0.24603,30.22,61.35,97.55,146.14,196.50,228.80,436.89,147434.42,706,7.39,0.00,3.32,6.04,8.44,9.38,9.66,9.85
17887,1321.23,194,0.24682,30.22,61.41,96.03,147.03,197.14,227.16,436.89,147459.80,707,7.38,0.00,3.35,6.05,8.44,9.37,9.66,9.85
17888,903.61,130,0.24660,30.22,61.35,96.95,145.74,197.48,229.24,436.89,147414.62,707,7.37,0.00,3.29,5.96,8.45,9.36,9.65,9.85
17889,1147.23,168,0.24598,30.22,61.22,96.53,146.75,196.71,230.18,415.76,147215.98,707,7.37,0.00,3.30,5.96,8.45,9.35,9.65,9.85
17890,1216.26,170,0.24558,30.22,60.78,96.36,147.09,194.96,229.17,415.76,146825.07,708,7.37,0.00,3.32,5.99,8.45,9.35,9.66,9.85
17891,1429.53,204,0.24649,30.22,60.68,95.08,146.19,194.24,229.83,415.76,146526.73,708,7.37,0.00,3.33,5.99,8.44,9.35,9.66,9.83
17892,1264.43,184,0.24593,30.22,60.68,96.15,146.38,194.10,228.97,392.12,146473.26,707,7.37,0.00,3.34,5.99,8.44,9.35,9.66,9.83
17893,1126.16,168,0.24663,30.22,60.78,96.33,144.81,195.14,228.30,392.12,146449.47,705,7.36,0.00,3.32,5.98,8.44,9.36,9.65,9.83
17894,1118.55,161,0.24720,30.22,60.68,96.36,145.09,194.53,227.82,392.12,146399.84,706,7.37,0.00,3.37,5.99,8.44,9.36,9.65,9.84
17895,1077.41,155,0.24633,30.22,60.68,96.82,145.48,195.43,227.59,392.12,146377.82,706,7.38,0.03,3.39,6.02,8.45,9.36,9.65,9.84
17896,1045.21,152,0.24834,30.22,60.34,95.27,146.44,197.59,228.05,392.12,146405.40,705,7.36,0.00,3.33,6.02,8.42,9.36,9.65,9.84
17897,1188.95,169,0.24820,30.22,60.34,95.54,145.10,196.25,229.52,392.12,146357.31,707,7.38,0.01,3.35,6.02,8.43,9.36,9.65,9.84
17898,1161.31,178,0.24821,30.22,60.78,95.44,144.30,195.93,229.24,479.44,146317.86,706,7.37,0.00,3.30,6.03,8.41,9.36,9.65,9.84
17899,1418.80,201,0.24868,30.22,60.78,94.76,144.75,195.59,228.25,421.30,146239.28,707,7.35,0.00,3.12,6.01,8.40,9.36,9.65,9.84
17900,1413.30,204,0.24741,30.22,60.97,95.16,145.30,195.23,227.56,392.12,146122.28,712,7.37,0.01,3.16,6.02,8.40,9.36,9.65,9.84
17901,1095.90,159,0.24651,30.22,61.35,95.36,145.57,195.53,227.99,392.12,146050.11,715,7.38,0.01,3.18,6.05,8.42,9.36,9.66,9.84
17902,1237.49,176,0.24582,30.22,61.35,95.32,146.18,195.73,227.17,392.12,146010.40,715,7.39,0.02,3.23,6.08,8.42,9.37,9.66,9.84
17903,1018.52,147,0.24642,30.22,61.56,96.03,144.74,196.77,229.26,392.12,145794.75,714,7.40,0.00,3.26,6.08,8.43,9.37,9.66,9.84
17904,1041.84,150,0.24562,30.22,61.64,96.64,144.27,196.66,227.51,392.12,145874.15,714,7.41,0.09,3.28,6.09,8.44,9.38,9.66,9.84
17905,1271.55,190,0.24537,30.22,61.72,95.86,143.84,196.20,227.77,392.12,145970.77,713,7.40,0.00,3.28,6.09,8.43,9.37,9.66,9.85
17906,1121.58,161,0.24533,30.22,61.41,95.93,144.47,195.89,226.34,392.12,145797.05,712,7.40,0.00,3.26,6.04,8.44,9.38,9.66,9.85
17907,1231.55,181,0.24597,30.22,61.35,96.14,144.70,195.10,228.44,392.12,145887.83,711,7.40,0.00,3.27,6.05,8.44,9.38,9.66,9.85
17908,1218.26,165,0.24616,30.22,61.35,96.57,145.69,193.88,228.25,392.12,146016.20,711,7.40,0.00,3.28,6.06,8.42,9.38,9.66,9.85
17909,1192.83,175,0.24559,30.22,61.35,95.46,145.95,194.52,228.17,392.12,146120.39,714,7.42,0.06,3.34,6.08,8.43,9.38,9.66,9.85
17910,987.70,145,0.24677,30.22,60.97,95.17,145.91,194.06,227.39,392.12,146014.85,711,7.40,0.00,3.26,6.05,8.42,9.37,9.66,9.85
17911,1163.83,167,0.24646,30.22,60.97,95.55,146.10,194.60,227.48,392.12,146101.22,712,7.41,0.01,3.28,6.06,8.43,9.38,9.66,9.85
